index_;cust_id;activated_date;last_payment_date;balance;balance_frequency;purchases;oneoff_purchases;installments_purchases;cash_advance;purchases_frequency;oneoff_purchases_frequency;purchases_installments_frequency;cash_advance_frequency;cash_advance_trx;purchases_trx;credit_limit;payments;minimum_payments;prc_full_payment;tenure;fraud
6818;C17005;22/05/2020;2/08/2020;770636646;0.818182;0;0;0;1615027379;0;0;0;0.25;4;0;1500;809365677;257156519;0;12;0
6819;C17006;22/05/2020;30/08/2020;30011949;1;2811.86;2006.8;805.06;0;1;0.916667;0.583333;0;0;51;800;2501680369;189395585;1;12;0
6820;C17007;22/05/2020;30/05/2020;16840922;0.272727;30.57;0;30.57;0;0.083333;0;0.083333;0;0;1;4000;501663366;122153236;0;12;0
6821;C17008;22/05/2020;11/05/2020;43633541;1;385.76;0;385.76;0;1;0;1;0;0;18;5000;391229684;178370583;0.833333;12;0
6822;C17009;22/05/2020;14/08/2020;190056883;1;501.88;25;476.88;0;1;0.083333;1;0;0;13;2000;493981832;18950275;0;12;0
6823;C17010;22/05/2020;8/07/2020;1806845374;1;0;0;0;;0;0;0;0.583333;24;0;6000;587553145;608345463;0;12;0
6824;C17011;22/05/2020;12/06/2020;1151703776;1;541.75;541.75;0;0;0.25;0.25;0;0;0;12;1800;2140934561;478040659;0;12;0
6825;C17012;22/05/2020;4/05/2020;251273637;0.272727;1861.74;1861.74;0;0;0.25;0.25;0;0;0;31;3000;19573661;273119363;0;12;0
6826;C17013;22/05/2020;25/08/2020;599116168;1;947.07;815.07;132;508477816;0.666667;0.583333;0.416667;0.333333;5;17;3000;165458686;208064056;0;12;0
6827;C17014;22/05/2020;18/07/2020;6342561972;1;0;0;0;3444929414;0;0;0;0.25;4;0;10500;1351732415;1342524091;0;12;0
6828;C17015;22/05/2020;1/08/2020;230337567;0.727273;2219.39;287;1932.39;0;1;0.333333;0.916667;0;0;37;2000;1044263246;120655535;0;12;0
6829;C17016;22/05/2020;14/07/2020;126945696;1;1086.26;0;1086.26;0;1;0;1;0;0;34;4500;981005079;162218628;0.916667;12;0
6830;C17017;22/05/2020;16/07/2020;1456530313;0.909091;210.09;128.4;81.69;178586516;0.363636;0.363636;0.272727;0.363636;26;9;2000;423100779;628099733;0;11;0
6831;C17018;22/05/2020;16/08/2020;553534453;1;1682.36;1440.14;242.22;0;0.666667;0.333333;0.416667;0;0;19;1900;677969663;195776465;0;12;0
6832;C17019;22/05/2020;11/06/2020;128982891;1;237;0;237;0;1;0;0.916667;0;0;12;5000;192681715;165041701;0;12;0
6833;C17020;22/05/2020;6/10/2020;931827906;0.545455;0;0;0;2937591809;0;0;0;0.090909;1;0;3500;2995213811;244405201;0.25;11;0
6834;C17021;22/05/2020;29/10/2020;109174471;1;729.47;566.52;162.95;0;0.75;0.583333;0.166667;0;0;22;1500;2118665123;612918428;0.083333;12;0
6835;C17022;22/05/2020;2/06/2020;694409019;1;80;0;80;0;0.166667;0;0.166667;0;0;4;5000;767024618;228893626;0;12;0
6836;C17023;22/05/2020;15/06/2020;2007955223;1;2542.75;1187.23;1355.52;0;1;0.25;1;0;0;34;7000;5044600878;564924266;0.083333;12;0
6837;C17024;22/05/2020;27/10/2020;34600595;0.454545;359.5;0;359.5;0;0.416667;0;0.416667;0;0;7;5000;449718054;71384549;0.454545;12;0
6838;C17025;22/05/2020;16/06/2020;315125494;0.9;1890.09;1013.3;876.79;0;0.9;0.5;0.8;0;0;25;4000;1548950633;14051211;0.142857;10;0
6839;C17026;22/05/2020;1/11/2020;9321555794;1;334.9;0;334.9;9463245088;1;0;0.916667;0.083333;5;12;10000;2029431421;350666581;0;12;0
6840;C17027;22/05/2020;15/10/2020;1458115876;1;1050.6;1050.6;0;358881155;0.583333;0.583333;0;0.083333;4;21;1500;1232660721;1276693069;0;12;0
6841;C17028;22/05/2020;25/05/2020;15491884;0.272727;84;0;84;0;0.166667;0;0.166667;0;0;4;5000;17818272;55922251;0.272727;12;0
6842;C17029;22/05/2020;31/05/2020;1179395773;0.875;0;0;0;1393998578;0;0;0;0.25;3;0;1500;128881941;248197938;0;8;0
6843;C17030;22/05/2020;31/05/2020;1593467543;1;0;0;0;1889339793;0;0;0;0.333333;2;0;2000;17371666;289554448;0;6;0
6844;C17031;22/05/2020;16/07/2020;58557694;0.875;319.34;319.34;0;273998025;0.125;0.125;0;0.125;1;1;1200;353924067;90382954;0;8;0
6845;C17032;22/05/2020;5/07/2020;1174657795;0.727273;1158.02;325.52;832.5;1635172156;0.416667;0.166667;0.333333;0.166667;7;11;2000;499788236;2656494706;0;12;0
6846;C17033;22/05/2020;17/07/2020;696194;0.272727;80.43;0;80.43;0;0.272727;0;0.181818;0;0;3;1000;140958283;153887492;1;11;0
6847;C17034;22/05/2020;2/07/2020;162046468;1;1768.05;0;1768.05;0;1;0;1;0;0;18;5000;1668054457;172804335;0.916667;12;0
6848;C17035;22/05/2020;29/08/2020;1108316745;1;480.7;0;480.7;2856358168;0.909091;0;0.909091;0.272727;11;10;2500;2884208351;413570374;0.181818;11;0
6849;C17036;22/05/2020;23/10/2020;1343938904;1;0;0;0;38529264;0;0;0;0.083333;1;0;1500;284321607;421910126;0;12;0
6850;C17037;22/05/2020;30/10/2020;109852228;1;285.24;0;285.24;0;0.5;0;0.5;0;0;9;1200;554294411;724979174;0;12;0
6851;C17038;22/05/2020;29/10/2020;23436171;1;329.86;157;172.86;0;0.916667;0.083333;0.916667;0;0;22;5000;187258841;145813975;0.75;12;0
6852;C17039;22/05/2020;20/06/2020;5899427294;1;0;0;0;2845745739;0;0;0;0.416667;7;0;9000;2760879055;3172680242;0;12;0
6853;C17040;22/05/2020;1/10/2020;2525977;0.181818;366.66;0;366.66;0;0.166667;0;0.083333;0;0;2;500;1073058459;16417889;1;12;0
6854;C17041;22/05/2020;17/07/2020;10801231;0.4;70;0;70;0;0.4;0;0.3;0;0;4;1200;45214284;143706295;0;10;0
6855;C17042;22/05/2020;13/05/2020;72575706;0.181818;0;0;0;907958603;0;0;0;0.083333;2;0;1000;2988425347;42653262;0;12;0
6856;C17043;22/05/2020;26/04/2020;1259179009;1;99.77;54.13;45.64;0;0.166667;0.166667;0.083333;0;0;4;1500;64317199;281091585;0;12;0
6857;C17044;22/05/2020;22/07/2020;133724675;0.818182;1499.94;0;1499.94;0;0.75;0;0.666667;0;0;9;5000;13534934;144022718;0.666667;12;0
6858;C17045;22/05/2020;14/06/2020;592466798;1;5629.41;0;6229.41;0;0.916667;0;1;0;0;82;6000;5723333315;187963174;0.833333;12;0
6859;C17046;22/05/2020;23/06/2020;4338877278;0.888889;0;0;0;5705426498;0;0;0;0.444444;19;0;6000;217059511;1005756192;0;9;0
6860;C17047;22/05/2020;5/05/2020;1337107101;1;466.67;0;466.67;0;0.5;0;0.416667;0;0;15;1500;555683726;577688088;0;12;0
6861;C17048;22/05/2020;7/11/2020;32381593;0.818182;445.7;0;445.7;0;0.833333;0;0.833333;0;0;10;2500;563718775;170968893;0.875;12;0
6862;C17049;23/05/2020;22/09/2020;340014453;1;2619.2;2472.56;146.64;0;0.75;0.666667;0.25;0;0;19;4000;2540900415;182019607;0.083333;12;0
6863;C17050;23/05/2020;10/08/2020;1404272;0.727273;47.79;47.79;0;0;0.25;0.083333;0;0;0;1;1200;62177249;187682034;0;12;0
6864;C17051;23/05/2020;30/09/2020;2972091316;1;370.4;235.4;135;5078251311;0.333333;0.25;0.25;0.666667;17;6;8500;3078100417;756141664;0;12;0
6865;C17052;23/05/2020;17/10/2020;1607551793;0.909091;0;0;0;4078383904;0;0;0;0.583333;17;0;2500;3636677131;485333114;0;12;0
6866;C17053;23/05/2020;5/07/2020;988405365;1;637.97;45.65;592.32;38322217;1;0.083333;1;0.083333;1;25;1000;864471651;903567225;0;12;0
6867;C17054;23/05/2020;25/05/2020;1154241515;1;102;102;0;98317922;0.166667;0.166667;0;0.166667;2;2;1200;312440002;754478004;0;12;0
6868;C17055;23/05/2020;1/06/2020;2230477487;0.857143;0;0;0;2480833949;0;0;0;0.142857;2;0;2500;391306121;397057608;0;7;0
6869;C17056;23/05/2020;27/10/2020;826688625;1;19.88;19.88;0;869246203;0.083333;0.083333;0;0.333333;20;2;900;1072638864;373912056;0.083333;12;0
6870;C17057;23/05/2020;15/09/2020;650667796;1;1059.26;924.26;135;;0.833333;0.833333;0.25;0;0;24;1200;184434921;276551931;0;12;0
6871;C17058;23/05/2020;8/10/2020;1310749;0.090909;29.9;29.9;0;0;0.083333;0.083333;0;0;0;1;6000;38718362;18928972;0;12;0
6872;C17059;23/05/2020;30/06/2020;56726412;1;268.68;0;268.68;0;1;0;1;0;0;12;3500;261671184;198263057;0.083333;12;0
6873;C17060;23/05/2020;10/08/2020;676588508;0.909091;0;0;0;183079614;0;0;0;0.636364;14;0;2000;1858706202;383983971;0.125;11;0
6874;C17062;23/05/2020;3/11/2020;92119709;0.857143;499.98;0;499.98;0;0.857143;0;0.714286;0;0;6;1500;471641077;95821841;1;7;0
6875;C17063;23/05/2020;5/09/2020;368687038;0.818182;0;0;0;1587748905;0;0;0;0.083333;1;0;2000;2115925455;217791398;0;12;0
6876;C17064;23/05/2020;8/06/2020;1592221829;1;616.95;452.88;164.07;109299409;0.833333;0.333333;0.666667;0.166667;4;15;2000;522169095;388683266;0;12;0
6877;C17065;23/05/2020;22/05/2020;9153671;0.272727;126.6;0;126.6;0;0.5;0;0.416667;0;0;6;2900;134386353;46037748;0;12;0
6878;C17066;23/05/2020;31/07/2020;1296646998;1;0;0;0;148520664;0;0;0;0.083333;1;0;1500;424063067;343652322;0;12;0
6879;C17067;23/05/2020;18/06/2020;0;0;0;0;0;10051993;0;0;0;0.083333;1;0;2000;0;;0;12;0
6880;C17068;23/05/2020;26/04/2020;1256460026;1;1313;1313;0;0;0.583333;0.583333;0;0;0;29;1200;1440244979;1919360883;0;12;0
6881;C17069;23/05/2020;20/07/2020;68448626;0.909091;51.7;0;51.7;0;0.25;0;0.25;0;0;3;2500;145632497;164432591;0;12;0
6882;C17070;23/05/2020;27/09/2020;82784219;0.363636;431.28;431.28;0;0;0.083333;0.083333;0;0;0;1;3000;734818798;173255235;0;12;0
6883;C17071;23/05/2020;2/10/2020;1362522626;1;62.25;0;62.25;56644654;0.083333;0;0.083333;0.166667;2;1;1500;349397408;341393229;0;12;0
6884;C17072;23/05/2020;12/06/2020;3520616355;0.9;1675.91;947.7;728.21;1021365297;0.9;0.2;0.8;0.3;9;26;10000;3148054919;819267218;0.125;10;0
6885;C17073;23/05/2020;20/09/2020;1728280785;1;0;0;0;2552869584;0;0;0;0.5;20;0;2500;1028314286;117517299;0.083333;12;0
6886;C17074;24/05/2020;4/07/2020;1413236934;1;574.95;121.3;453.65;58379957;0.666667;0.166667;0.5;0.25;3;10;1500;96380147;1234776368;0;12;0
6887;C17075;24/05/2020;26/08/2020;4334047;0.2;73.17;0;73.17;0;0.3;0;0.3;0;0;3;2900;160363635;94101695;0;10;0
6888;C17076;24/05/2020;12/09/2020;6955591;0.454545;630.42;342.53;287.89;0;1;1;1;0;0;31;4000;671281725;47609315;0.1;12;0
6889;C17077;24/05/2020;17/05/2020;93977513;0.909091;389.44;0;389.44;0;0.727273;0;0.727273;0;0;8;2500;455962105;114634795;0.2;11;0
6890;C17078;24/05/2020;30/05/2020;3457722387;1;229;229;0;2102258461;0.083333;0.083333;0;0.25;8;1;8000;3679035805;792385386;0;12;0
6891;C17079;24/05/2020;20/06/2020;31475251;1;479.96;0;479.96;0;1;0;1;0;0;35;2500;431591387;176765922;1;12;0
6892;C17080;24/05/2020;27/06/2020;1676457032;1;0;0;0;271277923;0;0;0;0.25;5;0;1800;788245672;1088975559;0;12;0
6893;C17081;24/05/2020;21/05/2020;876802;0.5;0;0;0;78259015;0;0;0;0.125;1;0;1200;152786639;62224592;1;8;0
6894;C17082;24/05/2020;12/09/2020;2135744209;1;1342.31;241.75;1100.56;1993285912;0.583333;0.166667;0.583333;0.25;8;23;8000;5720735722;51357964;0.083333;12;0
6895;C17083;24/05/2020;30/06/2020;5146642;0.181818;0;0;0;469836414;0;0;0;0.083333;1;0;1000;2801977685;110436578;1;12;0
6896;C17084;24/05/2020;31/07/2020;1579871382;1;3248.83;1933.93;1314.9;4232135689;0.833333;0.583333;0.416667;0.166667;5;38;6500;3620440772;493696216;0.083333;12;0
6897;C17085;24/05/2020;10/05/2020;37022109;1;247.92;0;247.92;0;1;0;1;0;0;12;4000;227869425;172187284;0.333333;12;0
6898;C17086;24/05/2020;8/11/2020;344023581;1;1551.27;944.77;606.5;0;1;0.333333;0.916667;0;0;26;6500;1779381962;195950075;0;12;0
6899;C17087;24/05/2020;19/05/2020;3029388362;1;71.99;0;71.99;486541145;0.166667;0;0.166667;0.166667;2;2;7500;8873365;915671887;0;12;0
6900;C17088;24/05/2020;15/08/2020;212620261;0.272727;172.61;172.61;0;0;0.166667;0.166667;0;0;0;3;7000;5359784024;216758246;0;12;0
6901;C17089;24/05/2020;9/07/2020;1460077343;0.9;79.8;79.8;0;3494069968;0.1;0.1;0;0.6;16;1;2500;1967368185;518663889;0;10;0
6902;C17090;24/05/2020;16/05/2020;837631184;1;0;0;0;867928181;0;0;0;0.083333;1;0;1000;471444;5413385529;0;12;0
6903;C17091;24/05/2020;25/04/2020;347251558;1;210.8;0;210.8;0;0.833333;0;0.833333;0;0;10;2500;19395584;18360963;0;12;0
6904;C17092;24/05/2020;19/07/2020;720995394;0.909091;547.46;457.46;90;455540479;0.909091;0.636364;0.454545;0.363636;13;23;900;315918387;544286252;0;11;0
6905;C17093;24/05/2020;9/07/2020;42852743;1;381.2;0;381.2;0;0.916667;0;0.916667;0;0;18;2500;330100638;174766771;0.8;12;0
6906;C17094;24/05/2020;17/07/2020;5429735607;1;1000;1000;0;3807688019;0.333333;0.333333;0;0.5;10;4;6000;2686360691;4471491241;0;12;0
6907;C17095;24/05/2020;21/06/2020;1807764778;1;1666.2;0;1666.2;0;1;0;1;0;0;60;1500;1662438437;1111645317;0;12;0
6908;C17096;24/05/2020;11/09/2020;776585568;1;773.36;119.8;653.56;0;0.333333;0.083333;0.25;0;0;7;3000;1169758034;233843501;0;12;0
6909;C17097;24/05/2020;25/07/2020;1026220651;1;0;0;0;452176025;0;0;0;0.083333;1;0;1500;263839295;309854995;0;12;0
6910;C17098;24/05/2020;23/04/2020;2702523396;1;229.25;0;229.25;4214846529;0.583333;0;0.583333;0.25;8;7;7500;1563077507;643744567;0;12;0
6911;C17099;24/05/2020;26/04/2020;2629276828;1;0;0;0;3492909117;0;0;0;0.333333;7;0;3500;1478753996;1863940934;0;12;0
6912;C17100;24/05/2020;17/10/2020;311987575;0.363636;684.24;0;684.24;0;1;0;1;0;0;37;1000;2154534733;508095621;0;12;0
6913;C17101;24/05/2020;2/09/2020;3270441222;1;848;848;0;0;0.166667;0.166667;0;0;0;3;4500;1143616386;1134793009;0;12;0
6914;C17102;24/05/2020;22/10/2020;832774626;1;416.76;0;416.76;0;0.583333;0;0.583333;0;0;10;1000;169674083;296943958;0;12;0
6915;C17103;24/05/2020;23/10/2020;1157005745;1;0;0;0;476711979;0;0;0;0.583333;11;0;1200;855075968;794131569;0;12;0
6916;C17104;24/05/2020;17/08/2020;350819852;0.363636;0;0;0;105646058;0;0;0;0.083333;3;0;1200;119701887;340789604;0;12;0
6917;C17105;25/05/2020;1/05/2020;355814254;1;4689.03;4071.13;617.9;0;0.916667;0.833333;0.75;0;0;39;5000;1078201925;992398436;0;12;0
6918;C17106;25/05/2020;11/05/2020;942555708;1;150;0;150;1066604854;0.333333;0;0.25;0.083333;4;6;1200;1445633559;492370581;0;12;0
6919;C17107;25/05/2020;7/05/2020;51469651;0.727273;1169;0;1169;0;1;0;1;0;0;24;1900;91566564;111493268;0.5;12;0
6920;C17108;25/05/2020;23/05/2020;2042609;0.272727;114;114;0;0;0.083333;0.083333;0;0;0;1;4000;520598144;99093617;0;12;0
6921;C17109;25/05/2020;29/10/2020;4045339;0.363636;35;0;35;0;0.166667;0;0.166667;0;0;2;7500;122129596;110576473;0.25;12;0
6922;C17110;25/05/2020;28/08/2020;114764518;1;1067.5;850.6;216.9;0;0.7;0.5;0.2;0;0;8;4000;577184902;166462926;0.3;10;0
6923;C17111;25/05/2020;15/08/2020;0.737154;0.181818;427.5;0;427.5;0;1;0;1;0;0;23;1500;443007864;15052203;0.111111;12;0
6924;C17112;25/05/2020;7/09/2020;98935446;0.363636;1002;0;1002;0;0.333333;0;0.25;0;0;4;1500;1863921412;171566972;0;12;0
6925;C17113;25/05/2020;29/06/2020;2292167319;1;468.36;249;219.36;472378556;0.666667;0.083333;0.666667;0.083333;1;9;6000;1042879923;559156166;0;12;0
6926;C17114;25/05/2020;19/08/2020;242450349;0.818182;223.6;55.6;168;0;0.75;0.75;0.083333;0;0;11;4500;1358034176;13406456;0.142857;12;0
6927;C17115;25/05/2020;16/10/2020;1575327024;1;0;0;0;1903985872;0;0;0;0.75;21;0;3500;628807815;323958821;0;12;0
6928;C17116;25/05/2020;21/10/2020;99045604;1;0;0;0;18724916;0;0;0;0.083333;1;0;1000;217320342;440378775;0;12;0
6929;C17117;25/05/2020;9/05/2020;574416538;0.909091;376.2;0;376.2;0;1;0;1;0;0;24;1500;1100109444;228565068;0;12;0
6930;C17118;25/05/2020;23/05/2020;2545706139;1;2443.2;0;2443.2;0;0.833333;0;0.833333;0;0;38;6000;6540889639;2250946034;0;12;0
6931;C17119;25/05/2020;15/10/2020;23436305;0.727273;668.27;0;668.27;0;0.583333;0;0.5;0;0;8;4000;14321216;191898595;0;12;0
6932;C17120;25/05/2020;2/10/2020;14002192;0.363636;76;0;76;0;0.166667;0;0.166667;0;0;4;5000;186022727;81496891;0;12;0
6933;C17121;25/05/2020;7/05/2020;1062485488;1;0;0;0;1356070364;0;0;0;0.166667;2;0;6500;3602698387;299351881;0.166667;12;0
6934;C17122;25/05/2020;20/10/2020;37974055;1;1348.41;546.21;802.2;;0.666667;0.416667;0.5;0;0;25;1300;430736402;163305423;0;12;0
6935;C17123;25/05/2020;31/10/2020;1060345397;1;0;0;0;119746155;0;0;0;0.25;5;0;1200;263793622;422134701;0;12;0
6936;C17124;25/05/2020;30/09/2020;875738933;1;595.86;284.5;311.36;290519119;0.583333;0.166667;0.5;0.25;8;21;1000;667966217;315393952;0;12;0
6937;C17125;25/05/2020;28/06/2020;37307085;0.833333;363.38;0;363.38;36363896;0.833333;0;0.666667;0.166667;1;6;1200;284093261;92369903;0;6;0
6938;C17126;25/05/2020;30/10/2020;750150798;1;1235.39;1235.39;0;887597551;0.916667;0.916667;0;0.25;6;41;2000;2002428473;195817002;0.083333;12;0
6939;C17127;25/05/2020;1/09/2020;6545872;1;570.96;0;570.96;0;1;0;0.833333;0;0;6;1000;445823378;84922938;1;6;0
6940;C17128;25/05/2020;14/10/2020;239946118;1;0;0;0;719007929;0;0;0;0.166667;2;0;6000;1015947851;133595868;0.083333;12;0
6941;C17129;25/05/2020;3/11/2020;100123394;1;320;0;320;0;1;0;0.875;0;0;8;1000;161356208;132522411;0;8;0
6942;C17130;25/05/2020;5/09/2020;526858793;0.363636;0;0;0;2359300912;0;0;0;0.25;14;0;2500;118044156;470670338;0;12;0
6943;C17131;25/05/2020;10/07/2020;209506832;1;0;0;0;672244034;0;0;0;0.25;3;0;700;212752075;154743946;0;12;0
6944;C17132;25/05/2020;26/06/2020;3767229899;1;0;0;0;4871925128;0;0;0;0.25;8;0;5500;2574272358;1547234983;0;12;0
6945;C17133;25/05/2020;8/08/2020;1682892726;1;2996.92;2282.59;714.33;0;1;0.916667;0.75;0;0;95;5000;1222419114;70586365;0;12;0
6946;C17134;26/05/2020;2/09/2020;799255519;1;0;0;0;1494880019;0;0;0;0.333333;8;0;1400;888735185;262491565;0;12;0
6947;C17135;26/05/2020;25/04/2020;673982097;1;110;0;110;0;0.166667;0;0.166667;0;0;2;1000;789587001;175328419;0;12;0
6948;C17136;26/05/2020;24/06/2020;22366132;0.636364;502.54;502.54;0;0;0.416667;0.416667;0;0;0;8;450;907540077;5837452;0;12;0
6949;C17137;26/05/2020;13/07/2020;27539766;0.636364;578;0;578;0;0.666667;0;0.666667;0;0;8;5000;780002496;153433604;1;12;0
6950;C17138;26/05/2020;17/07/2020;1854659145;1;151.69;151.69;0;443392028;0.083333;0.083333;0;0.75;14;2;2000;496543523;591508322;0;12;0
6951;C17139;26/05/2020;20/09/2020;80368596;1;1690.93;1690.93;0;0;0.6;0.6;0;0;0;25;1200;1783396008;509554302;0;10;0
6952;C17140;26/05/2020;2/11/2020;795497557;0.909091;0;0;0;;0;0;0;0.5;6;0;50;7570207782;410260506;0.444444;12;0
6953;C17141;26/05/2020;15/09/2020;8922671;0.7;930;0;930;0;0.6;0;0.5;0;0;6;1000;120516186;123823581;1;10;0
6954;C17142;26/05/2020;17/05/2020;37683028;1;356.27;1.4;354.87;;0.25;0.166667;0.166667;0;0;6;6500;96582811;81329167;0;12;0
6955;C17143;26/05/2020;12/06/2020;26800912;1;163.2;0;163.2;0;0.75;0;0.75;0;0;9;3000;144275838;130672307;0;12;0
6956;C17144;26/05/2020;22/07/2020;561157673;1;0;0;0;244504364;0;0;0;0.166667;4;0;1500;456999782;266673655;0;12;0
6957;C17145;26/05/2020;18/05/2020;670120718;1;0;0;0;1228183439;0;0;0;0.583333;31;0;1200;1248543289;591573521;0.5;12;0
6958;C17146;26/05/2020;9/06/2020;1032398861;1;924.34;538.06;386.28;1030464188;0.75;0.25;0.666667;0.416667;5;15;1200;201128106;520315155;0;12;0
6959;C17147;26/05/2020;29/07/2020;488623392;1;0;0;0;328292364;0;0;0;0.166667;3;0;700;175301978;270104028;0;12;0
6960;C17148;26/05/2020;4/06/2020;2073611538;1;0;0;0;108209814;0;0;0;0.083333;1;0;8500;3838187983;5578994086;0;12;0
6961;C17149;26/05/2020;4/11/2020;621901025;1;573.36;455;118.36;0;0.25;0.083333;0.166667;0;0;4;1100;875900693;229727141;0;12;0
6962;C17150;26/05/2020;22/06/2020;69920933;0.727273;680;0;680;0;0.727273;0;0.636364;0;0;8;3500;668711777;184993332;0.857143;11;0
6963;C17151;26/05/2020;2/09/2020;293979281;1;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;1800;486063311;252868183;0;12;0
6964;C17152;26/05/2020;11/07/2020;1608490095;1;91;46;45;1756688037;0.5;0.083333;0.416667;0.583333;9;7;3000;492928487;434150222;0;12;0
6965;C17153;26/05/2020;4/06/2020;3099551098;1;69.8;69.8;0;2317754635;0.090909;0.090909;0;0.181818;2;1;7000;4393869532;1056774188;0.090909;11;0
6966;C17154;26/05/2020;27/08/2020;2534994214;1;569.2;315.87;253.33;2056894621;0.5;0.333333;0.25;0.333333;7;12;5000;836699278;840546381;0;12;0
6967;C17156;26/05/2020;22/10/2020;649566721;1;245.77;245.77;0;151189442;0.083333;0.083333;0;0.416667;6;1;3000;432966217;259680955;0;12;0
6968;C17157;26/05/2020;23/08/2020;759863;1;986;0;986;0;1;0;0.8;0;0;10;1000;807394469;146785318;0.555556;10;0
6969;C17158;26/05/2020;7/10/2020;452907592;0.444444;0;0;0;1584255192;0;0;0;0.444444;6;0;2500;230076354;179155785;0;9;0
6970;C17159;26/05/2020;15/10/2020;2616764771;1;72.9;0;72.9;4308339621;0.555556;0;0.444444;1;46;5;5000;332345466;772297613;0;9;0
6971;C17160;26/05/2020;19/07/2020;1618393031;1;833.36;0;833.36;0;1;0;1;0;0;30;1500;962749997;1982872638;0;12;0
6972;C17161;26/05/2020;28/06/2020;67593395;0.454545;619.59;619.59;0;0;0.083333;0.083333;0;0;0;1;4000;997081601;93320933;0.090909;12;0
6973;C17162;26/05/2020;17/06/2020;0;0;393.29;45.65;347.64;0;1;0.083333;1;0;0;13;1000;0;;0;12;0
6974;C17163;26/05/2020;24/08/2020;1725664332;1;383.45;0;383.45;127673881;0.583333;0;0.5;0.333333;4;17;1800;956531234;1549188231;0;12;0
6975;C17164;26/05/2020;2/06/2020;185924664;0.5;617.98;617.98;0;0;0.333333;0.333333;0;0;0;13;1200;58469887;82739003;0;6;0
6976;C17165;26/05/2020;23/08/2020;0.41367;0.181818;1187.42;1187.42;0;0;0.916667;0.916667;0;0;0;11;6000;1214034802;9925051;0;12;0
6977;C17166;26/05/2020;13/09/2020;187516986;1;0;0;0;823171535;0;0;0;0.25;5;0;4500;899369544;96727625;0.166667;12;0
6978;C17167;26/05/2020;15/10/2020;47336863;0.909091;464.95;134.9;330.05;0;0.75;0.166667;0.416667;0;0;14;1000;424138187;153671805;0.454545;12;0
6979;C17168;26/05/2020;16/10/2020;4481413948;1;1385.56;250;1135.56;1308516411;1;0.166667;1;0.083333;4;39;4500;1517623087;4341647445;0;12;0
6980;C17169;26/05/2020;5/07/2020;14371243;0.363636;294.28;0;294.28;0;0.333333;0;0.25;0;0;8;2500;506189083;124313354;0.5;12;0
6981;C17170;26/05/2020;9/07/2020;48578408;1;673.1;646.61;26.49;0;1;1;0.083333;0;0;18;6000;665773943;186735956;1;12;0
6982;C17172;26/05/2020;6/09/2020;27533451;0.909091;187.5;0;187.5;0;0.5;0;0.416667;0;0;6;2000;28002494;13746898;0.333333;12;0
6983;C17173;26/05/2020;28/04/2020;18527285;1;274.92;0;274.92;0;1;0;1;0;0;12;1000;253155177;134848517;0.909091;12;0
6984;C17174;27/05/2020;9/06/2020;528023703;1;770.05;109.4;660.65;286123717;0.916667;0.083333;0.833333;0.083333;5;23;1500;748204441;170319835;0;12;0
6985;C17175;27/05/2020;29/08/2020;5165143;0.727273;398.98;0;398.98;0;0.5;0;0.333333;0;0;6;2500;452347581;264697366;0.571429;12;0
6986;C17176;27/05/2020;5/07/2020;2484819;0.363636;41.2;41.2;0;0;0.083333;0.083333;0;0;0;1;2000;91092518;104026643;0;12;0
6987;C17177;27/05/2020;26/08/2020;476119131;0.833333;4085.81;3157.31;928.5;4023466646;0.833333;0.5;0.5;0.333333;11;31;7500;1266516033;1834821306;0;6;0
6988;C17178;27/05/2020;26/08/2020;50848135;0.909091;643.6;0;643.6;0;0.833333;0;0.75;0;0;13;1400;44020021;218581641;0.333333;12;0
6989;C17179;27/05/2020;29/04/2020;440341344;1;1019.33;180;839.33;0;1;0.083333;1;0;0;54;5000;1697366202;1669032322;0.090909;12;0
6990;C17180;27/05/2020;18/08/2020;6104302;0.272727;134.97;0;134.97;0;0.25;0;0.25;0;0;6;4000;202780964;42148136;0.181818;12;0
6991;C17181;27/05/2020;4/11/2020;177602057;1;2863.31;2407.53;455.78;832203874;1;0.583333;0.75;0.416667;10;27;1500;3344466066;203049504;0.583333;12;0
6992;C17182;27/05/2020;7/10/2020;10805893;0.166667;76.51;50.93;25.58;0;0.166667;0.166667;0.166667;0;0;2;2500;0;;0;6;0
6993;C17183;27/05/2020;22/05/2020;2493589343;1;4655.55;3299.43;1356.12;0;0.75;0.5;0.666667;0;0;44;6500;1231610235;832178621;0;12;0
6994;C17184;27/05/2020;20/10/2020;2620873322;1;450;0;450;1525378257;0.5;0;0.416667;0.166667;7;6;3000;981480493;998904434;0;12;0
6995;C17185;27/05/2020;30/04/2020;916627912;1;155.96;0;155.96;0;0.333333;0;0.333333;0;0;8;1200;71721209;38919459;0;12;0
6996;C17186;27/05/2020;31/08/2020;3300735817;1;0;0;0;2115782999;0;0;0;0.333333;5;0;4000;674711298;694247587;0;12;0
6997;C17187;27/05/2020;1/05/2020;2960298;0.545455;144.94;0;144.94;0;0.333333;0;0.25;0;0;7;5000;249685121;88988794;0.181818;12;0
6998;C17188;27/05/2020;4/06/2020;1088505102;0.833333;84.99;84.99;0;1732031229;0.166667;0.166667;0;0.666667;26;2;2000;820748;236842295;0;6;0
